packet_count,total_bytes,avg_packet_size,std_packet_size,min_packet_size,max_packet_size,bytes_per_second,packets_per_second,connection_duration,unique_ports,protocol_ratio_tcp,entropy_bytes,entropy_packets,vnc_commands,vnc_responses,framebuffer_updates,key_events,pointer_events,mouse_clicks,keystroke_count,screenshot_count,file_transfer_size,compression_ratio,encryption_level,anomaly_score,protocol_ratio_udp,session_length
291,28050.809772796925,329,57,64,1500,1242.5470216869376,2.875383118695184,237.15820910363914,2,0.9229601502380963,6.564315874670965,4.701897767524916,31,31,16,0,3,0,0,3,0,1.0682818467387054,1,0.039146339918236094,0.077,237.15820910363914
111,58411.11759722995,245,60,64,1500,1038.6301077631706,4.74622523647948,164.71330413186936,3,0.8243306856278814,6.430414791745601,4.5977859748228544,35,17,10,19,3,10,0,2,0,0.9149063555096273,1,0.03725605829726733,0.1757,164.71330413186936
134,83261.76047658297,157,65,64,1500,1426.5688484259467,2.0323092570605943,188.44623008886225,2,0.8302988919149303,6.029495840474703,4.191127243733053,48,40,19,2,12,2,2,1,0,1.6837223211701944,1,0.04130959263729704,0.1697,188.44623008886225
200,65520.26751140834,147,76,64,1500,1100.6969598308892,3.044905078800713,280.13206473885504,3,0.8567221301849159,6.194499530159781,4.559323986523131,40,42,12,4,16,4,13,4,0,1.0182846540980222,1,0.051215012286748005,0.1433,280.13206473885504
170,66208.76241078273,270,24,64,1500,836.8655472925745,3.664740503392677,99.17280011803004,3,0.8392812087083115,6.503259221994588,4.175280816547592,35,38,15,6,14,8,5,0,0,1.022387733448926,1,0.028397562277310127,0.1607,99.17280011803004
356,742740.473548786,1336,298,64,1500,73401.1964944478,169.66754186942654,96.55416082901486,4,0.9159873048547649,7.189988055339723,4.342666458852141,219,87,142,137,63,0,146,44,150379946,1.1328179570579535,0,0.5226236587920592,0.084,96.55416082901486
197,890789.8911177656,787,102,64,48313,37234.51018756643,64.86547630791537,100.37865240698326,4,0.8650911201198387,7.509114843479859,4.318313330736234,143,67,84,290,12,13,440,34,0,0.6322044119140013,0,0.6375936603973701,0.1349,100.37865240698326
531,205362.78760396864,1303,187,64,40321,22392.974555616252,202.3637352669723,34.20320499359549,6,0.7803920395919198,7.175176924051765,4.558387996878282,168,142,79,224,38,26,232,5,115343521,0.4565803191653916,0,0.95,0.2196,34.20320499359549
179,94498.02273659749,212,29,64,1500,335.770014335067,3.368611854073689,172.3865930383975,2,0.9049195573868317,7.032078534865394,3.589781705066154,33,42,11,10,0,5,10,4,0,1.2749746357221847,1,0.05970467456614065,0.0951,172.3865930383975
149,69042.79002834484,206,81,64,1500,1098.2235481401951,3.966301552550301,193.58505889531915,2,0.8631624037155479,7.618325324040361,3.94519368287571,36,44,10,0,10,4,11,1,0,0.9959528581680732,1,0.05585482296471857,0.1368,193.58505889531915
163,65957.31053457138,297,51,64,1500,1686.4290037355672,4.848349462724231,264.9435737260982,4,0.9181992935707997,6.636730210034838,4.499740388015082,43,37,8,4,11,6,3,1,0,1.6784882950850522,1,0.02049460327900139,0.0818,264.9435737260982
219,70278.19253226495,273,30,64,1500,1435.803320451798,1.8563774449109343,166.21338598822686,3,0.9277059036943011,6.126551924269605,3.882855610547465,32,30,17,10,15,2,3,2,0,1.0710197703242463,1,0.06269870872990563,0.0723,166.21338598822686
218,83827.13462332924,317,52,64,1500,2039.8024015704418,3.129820597317366,191.7678982418589,2,0.9739359392080195,6.257792433670083,4.82013923250445,39,45,14,0,0,4,7,3,0,1.1868909130458907,1,0.06389400523168819,0.0261,191.7678982418589
376,628243.0718260948,822,312,64,50700,64104.55708739644,202.36491148729993,179.71304808876152,5,0.99,6.367393057602251,4.769033749595884,181,249,163,77,223,4,121,88,0,0.3,0,0.7312652659337616,0.01,179.71304808876152
532,1183437.692137855,718,166,64,56673,76799.91714069172,109.9285635899899,189.0928785074342,5,0.8906125171077719,8.0,5.03093401959326,217,211,10,370,137,7,101,98,112736992,0.8083063492953201,0,0.5145917973757816,0.1094,189.0928785074342
198,70331.14073064721,320,53,64,1500,1228.6146564655767,4.332254397977439,216.88531834681586,2,0.8994329756856841,5.953977061562907,3.5960941566624394,33,29,11,6,17,4,6,1,0,1.174000141263787,1,0.04516424641158833,0.1006,216.88531834681586
205,84591.95089723586,295,43,64,1500,315.9971239596407,1.968746476336435,201.3366358617123,4,0.8869802160001988,6.698377876107753,4.960209745102947,63,26,6,9,8,2,0,3,0,1.5509307118484486,1,0.030059137759336624,0.113,201.3366358617123
195,62435.975982188895,466,47,64,1500,1368.1410094479015,3.1421753455960078,89.97260208708519,2,0.9530788129423974,6.736961165113045,4.016444509580911,23,15,12,0,18,4,2,1,0,1.14422961985243,1,0.06721949253203423,0.0469,89.97260208708519
243,33510.61449838454,287,54,64,1500,535.3873025289306,2.0587288654155405,262.71284603519064,3,0.7707488628563632,5.963829105219888,4.092744685976705,49,22,22,15,8,6,6,1,0,1.4609046780259496,1,0.01993725661638784,0.2293,262.71284603519064
135,29351.740894133563,64,64,64,1500,1152.0633400713466,4.45244029638432,211.25105129949307,3,0.8238985892198234,5.785364461532091,3.765843017527505,31,39,28,4,14,6,7,1,0,0.9485980042898039,1,0.06194666112219811,0.1761,211.25105129949307
265,29091.36027950337,476,52,64,1500,2540.835282492313,4.308908239424863,271.865853358063,2,0.8448958801338748,5.970408763715323,4.790295873101146,40,33,6,16,8,6,5,3,0,1.5568922291194334,1,0.052976978605263694,0.1551,271.865853358063
204,41032.95850691925,252,36,64,1500,758.4998666326918,3.9704661519040036,183.23661352401095,3,0.8984599364955553,5.982849308198892,4.799358144354565,22,27,11,0,9,3,10,2,0,1.065053006228009,1,0.06955378656380895,0.1015,183.23661352401095
177,13904.108043687796,256,41,64,1500,643.8665246821715,3.5304280150525176,182.1005407690986,2,0.8609034318435875,6.8400239347678955,4.3689742885409055,51,36,5,9,18,7,0,0,0,1.2321772309411723,1,0.02923099183074789,0.1391,182.1005407690986
202,85668.15614661013,272,69,64,1500,1722.4409888073947,3.7904413145260394,233.1251743065602,4,0.8721747554813803,8.0,4.186672897951427,15,50,17,1,24,6,2,1,0,1.1770498114378796,1,0.03879384052795602,0.1278,233.1251743065602
249,80959.94945936087,290,71,64,1500,1047.6575082048873,1.0,133.17246576911657,4,0.8621087203998536,6.814812682231787,3.770546866273861,52,41,11,3,15,4,4,2,0,1.341764843173918,1,0.07154417396403057,0.1379,133.17246576911657
242,78821.48522476394,177,26,64,1500,240.6573054320611,2.2902369816368746,180.57884978030378,2,0.8911631192079155,7.28259788806603,3.924213475458181,32,42,7,5,20,5,0,3,0,1.4725172305740453,1,0.05226725702344197,0.1088,180.57884978030378
98,92904.59625894355,363,71,64,1500,1638.5763191359733,4.325789869208423,201.0602536220214,2,0.9416081936113939,6.720223426750892,4.15617258618109,25,43,17,7,19,8,0,3,0,1.2936216780127985,1,0.026262439437201454,0.0584,201.0602536220214
547,649379.2127578037,1276,250,64,23134,47475.503426142146,20.0,106.0007282804609,7,0.7211419763259075,7.115485130487986,4.395762475972458,190,44,19,0,163,11,626,45,0,0.88827074243637,0,0.3,0.2789,106.0007282804609
235,64212.24147285375,181,42,64,1500,1077.758880796879,4.4635818089917665,305.17303461689426,2,0.7959884913760141,6.815727274323046,4.613238790288598,39,36,13,0,22,5,6,0,0,1.751024514718342,1,0.059720783116988314,0.204,305.17303461689426
165,52786.35241857041,165,75,64,1500,1437.4392432009195,2.505101497807193,140.6917338129277,2,0.9143716038591398,6.911042932237528,4.952519764675278,47,38,15,15,18,0,9,4,0,1.651650562894341,1,0.05188784928595481,0.0856,140.6917338129277
320,47928.40643114448,308,45,64,1500,298.0948872137046,2.1229806298673397,202.02900903025977,2,0.872512428180646,6.168764419376879,4.143081687770668,32,25,8,10,8,6,0,4,0,1.2410478110467031,1,0.01,0.1275,202.02900903025977
121,65852.77339987257,355,36,64,1500,833.9862764946415,3.110198656410703,228.11758322842286,3,0.810846048502075,6.916396729865845,4.1737993318115185,46,40,12,2,15,0,15,3,0,0.9333124558934907,1,0.06017808486445057,0.1892,228.11758322842286
225,79995.23270972897,361,44,64,1500,417.93236381395093,3.1156681119840073,140.7454475224264,2,0.7736510754805483,6.383827729300576,3.571374545777112,23,31,12,12,13,3,0,3,0,0.5,1,0.04239404877878943,0.2263,140.7454475224264
100,466498.5007770105,2084,184,64,29525,103253.7468135838,70.35794098541135,121.25134113507634,2,0.8129817124689446,7.6074076875048355,4.192482586260607,186,178,133,140,170,44,132,42,101951605,1.3036135988611695,0,0.4081525085601706,0.187,121.25134113507634
267,79774.85050801851,413,46,64,1500,1107.844474797608,3.116007322488546,182.42415340192284,2,0.89400647602771,6.744321473940127,3.5195452209462084,43,34,8,1,18,3,8,0,0,1.1421527100039828,1,0.08395082344590235,0.106,182.42415340192284
147,104055.55397284726,210,31,64,1500,1901.5117312767816,2.3290122767764334,159.85000431436396,3,0.8800459180833674,5.921357798671829,4.811274115831211,33,39,10,0,16,10,4,0,0,1.776103949158844,1,0.04403473584603673,0.12,159.85000431436396
203,50975.91652931269,64,61,64,1500,1220.8109549546361,2.7666501829979704,132.93824522972182,2,0.820386761486841,6.390464645969862,4.2978048403136695,25,26,16,3,24,0,4,3,0,0.8707316249180712,1,0.04286525844395032,0.1796,132.93824522972182
166,61305.76570503097,521,50,64,1500,881.3029862466263,4.8585603189347975,249.36588362464758,4,0.8100973470122841,7.114244518436684,4.348771028610333,34,47,9,13,9,7,9,4,0,1.104348207068302,1,0.05434668050077838,0.1899,249.36588362464758
208,69249.2791616644,432,36,64,1500,996.5183402029361,3.7816882381878205,138.50094379926566,3,0.75,6.3269175371522515,4.33780255954774,21,54,5,3,12,4,7,2,0,1.4402750657288261,1,0.07549609683096298,0.25,138.50094379926566
158,68910.47701460982,349,19,64,1500,534.6545565061383,3.873872795602757,143.6873284347039,3,0.870868894098607,6.709202896523689,3.6442349227121724,45,36,13,12,18,3,1,6,0,0.9935968684358247,1,0.05552750738149055,0.1291,143.6873284347039
245,58797.38202780906,275,48,64,1500,1268.8377183062657,2.2657417996757108,168.09589922313006,3,0.9138581462936166,7.1301234896472225,4.320275494844044,34,52,18,0,23,2,8,1,0,1.640584330680742,1,0.08283621579129025,0.0861,168.09589922313006
255,53388.1137687991,556,38,64,1500,1232.6028466436235,4.077396189143632,113.26478008944275,2,0.7945173215236147,6.739340686748568,3.9056421857423533,37,46,18,2,25,4,5,0,0,1.225023107582335,1,0.04199467926365936,0.2055,113.26478008944275
546,759973.8833131641,1467,315,64,50914,15085.69667540773,176.91342582227261,72.28239528788906,5,0.8462040066305039,8.0,5.235829633382324,139,30,109,285,190,25,565,160,0,0.8765137768781984,0,0.39431801841512165,0.1538,72.28239528788906
235,72513.81599328686,251,65,64,1500,1178.9054475891814,1.6512783960301256,249.94447398753255,2,0.9035589626009527,6.228301830711513,3.6385491743927467,40,31,18,3,13,6,1,4,0,0.55591062713542,1,0.04886751302191471,0.0964,249.94447398753255
260,52125.3173743184,166,52,64,1500,952.5866137689512,4.826919232770134,174.1170267958857,4,0.9082313543753441,6.1164336174538345,4.350738889306151,21,56,12,8,5,8,4,4,0,0.8990468874660447,1,0.05838114239602332,0.0918,174.1170267958857
165,47835.52795712451,404,37,64,1500,555.3896313252408,4.094042945849169,205.5015038423616,2,0.8686438668121528,6.7055016045255895,5.223491536254996,29,40,14,0,7,5,13,3,0,1.5987786644396658,1,0.050660576535978497,0.1314,205.5015038423616
194,68762.7812164588,400,27,64,1500,729.664926797958,3.212428698859581,221.0876804133026,2,0.936427189729164,7.067586882348822,4.5760371924833905,38,29,13,0,17,5,8,1,0,1.7270146259490502,1,0.04993060458998897,0.0636,221.0876804133026
195,70890.35040222321,373,78,64,1500,1100.0338715763405,3.6824810217914847,224.84497642318448,2,0.9025676175205596,6.2611490876874685,4.033780312634629,38,28,14,5,11,6,10,3,0,1.739430264463609,1,0.060882154762079956,0.0974,224.84497642318448
209,51037.10527060158,281,53,64,1500,442.81821764633173,2.8177070893022735,132.33203131317143,2,0.8933548043551696,6.158963250692409,3.8258351665028245,28,34,17,8,19,5,3,2,0,1.658575537490321,1,0.07075701152006243,0.1066,132.33203131317143
159,32895.24622568801,311,39,64,1500,1051.1629706773142,5.650512031918046,138.74667745251753,2,0.821869327344282,6.621431688218625,4.544767141285385,30,31,14,0,10,3,1,4,0,0.9167376122357342,1,0.06540572768616318,0.1781,138.74667745251753
241,60805.98830421348,352,66,64,1500,1534.9468535106912,2.7258718052661726,42.65353942388245,2,0.7969001285187192,5.351318393446108,3.425942343477352,45,39,7,17,16,0,2,1,0,1.458400926369835,1,0.06101622391729887,0.2031,42.65353942388245
236,85134.59528283245,363,60,64,1500,1123.0063606563351,1.8237934090308248,195.3173706096552,2,0.8694599261124575,6.616582042847304,4.271299340867206,20,42,16,2,13,5,5,5,0,0.9445646590544872,1,0.04247061868735606,0.1305,195.3173706096552
128,70577.13208233911,327,67,64,1500,812.8221291170023,4.462734133214506,195.4998876892496,3,0.8155816523512778,5.915236993498674,4.087150662573129,38,46,17,4,22,1,0,3,0,1.1203979715747363,1,0.03976944180735151,0.1844,195.4998876892496
249,51140.75473889917,400,42,64,1500,832.6433794379296,2.127162195922329,261.0870509436684,4,0.9523267470750604,6.630718768863342,3.3769954960287176,26,41,19,4,24,4,0,1,0,0.9828046681785082,1,0.0677361797056753,0.0477,261.0870509436684
137,56597.745207061016,304,18,64,1500,347.0416900366647,2.65140361163004,108.79542507735354,4,0.8858868397799053,6.689644026529783,4.615180503244955,40,55,17,8,18,0,7,7,0,1.0517283968910658,1,0.06536844290126616,0.1141,108.79542507735354
162,25841.135599570065,254,50,64,1500,1300.549452583019,4.097706443943772,189.5055437785784,2,0.8131805699844942,6.648979342948045,4.533386015509362,43,40,15,9,28,3,8,6,0,1.6471935694812943,1,0.03692966195076812,0.1868,189.5055437785784
200,71364.04199566795,136,29,64,1500,1001.4793732846258,3.4994501871929886,125.11760944781733,2,0.9259202301885867,6.190248612846539,3.857337857449159,34,21,11,0,16,8,2,4,0,1.8487424492238578,1,0.0453174497523712,0.0741,125.11760944781733
230,465488.20994830545,275,116,64,44315,113370.69850348835,131.79369531450118,143.82588508237313,2,0.787423660740505,7.998982814691306,4.617932738728529,80,111,67,408,128,15,0,10,67890345,0.30822460615939873,0,0.5759848073995212,0.2126,143.82588508237313
373,313684.93552021607,1701,218,64,1500,25695.315989976847,97.71147257561333,116.03880502263124,6,0.7934836346165075,7.164124315157855,4.548550507285818,212,162,33,0,45,32,120,59,99970972,1.1023768296700267,0,0.5314634744587508,0.2065,116.03880502263124
217,69491.30200582133,451,50,64,1500,913.5896979379688,2.769787890719193,234.01512367907685,2,0.9054121706288439,7.109369611130743,4.28052014414897,32,26,15,6,18,0,0,2,0,1.2091680790518715,1,0.03484663409335271,0.0946,234.01512367907685
151,44035.10836617485,400,58,64,1500,997.2675915047622,1.7875808161030873,258.3919768968729,2,0.818878008520785,6.143995473339206,4.018023003020948,50,23,9,0,15,8,4,1,0,0.9465933414364398,1,0.05265292330289641,0.1811,258.3919768968729
542,542615.676378066,730,50,64,26179,5000.0,123.70451846273183,93.8998445043153,5,0.814495207845622,7.713672456293068,4.251865912251872,50,213,110,104,101,6,213,35,73497618,0.49641529315859606,0,0.7301382562134158,0.1855,93.8998445043153
149,30835.547030700207,64,30,64,1500,459.02905836314653,4.610204908809751,225.83191605177427,2,0.9549047356092112,6.5909300271751325,3.876579052311995,33,30,18,12,4,2,2,5,0,1.0145594703459564,1,0.05319614822436412,0.0451,225.83191605177427
259,67228.88719984342,194,49,64,1500,1448.665789380146,3.6220775268788703,280.820528132447,2,0.8802527430642623,7.502292490378759,4.287252880407854,26,24,11,4,26,6,10,4,0,1.0197148359300243,1,0.05687470439952877,0.1197,280.820528132447
130,43677.93291521253,299,58,64,1500,1456.550700968054,3.348054659747548,200.35767747552407,5,0.9169515980560983,6.701949716745934,4.0203715589525775,42,48,13,5,37,4,5,3,0,1.5508337784344874,1,0.07817634059867071,0.083,200.35767747552407
162,21822.171674249264,348,44,64,1500,1672.6999852547547,1.5962076448984757,200.573828138423,2,0.9148023953884641,6.547515799422771,4.200425508103902,41,27,9,7,14,4,5,2,0,1.3607190504602156,1,0.05592525010951578,0.0852,200.573828138423
199,67144.870627046,400,50,64,1500,1321.1386298269185,2.4976512686521084,226.1554111026937,3,0.8483957336975163,6.7859325430601976,3.9972001329042133,42,51,12,5,10,4,1,3,0,0.9851404607917518,1,0.07881978980716692,0.1516,226.1554111026937
165,55865.51990464019,233,42,64,1500,730.6698272443741,4.7479508557397425,169.46544962757807,2,0.8877988698676519,6.606258841163305,4.821932273666656,31,15,8,0,18,3,3,3,0,1.8420348740477643,1,0.06438952695068531,0.1122,169.46544962757807
220,79148.18671091933,339,65,64,1500,561.4908011649226,2.408617362192691,177.04917307185445,4,0.8416287909767886,6.691521732051097,3.5615899754610227,27,36,9,0,17,10,5,4,0,1.0715291571035472,1,0.036715122955086624,0.1584,177.04917307185445
242,60913.43783386105,388,47,64,1500,1507.306780837779,2.7007833571912423,160.9042801576324,2,0.9615015956387715,7.2088976791292305,4.0756347623416636,33,26,15,0,24,5,1,0,0,0.5143920661324752,1,0.07708766581323298,0.0385,160.9042801576324
154,68361.87628039073,302,49,64,1500,323.8710667781895,3.1967401289646924,165.55413289488686,3,0.8731328777510046,6.3491443973209565,4.400760740713529,22,50,13,0,29,1,9,4,0,0.9591405391109933,1,0.0428327816890687,0.1269,165.55413289488686
260,91035.61529335892,255,56,64,1500,897.4491738119681,1.466093953036431,179.33789776088946,4,0.99,6.722292813281616,4.134562799105172,28,15,12,2,19,7,3,4,0,1.3679899312223285,1,0.016981295128924045,0.01,179.33789776088946
241,25271.636908611137,391,51,64,1500,524.9563195491763,2.148409855114115,138.95811654424074,3,0.8878558735617003,5.572668375331583,3.920827352944953,37,37,26,4,3,2,0,1,0,0.8029076309356284,1,0.06777593273932693,0.1121,138.95811654424074
240,82245.69361973993,241,65,64,1500,901.6286031536912,2.691681356904724,149.79255482459234,3,0.8236993880710913,6.74156413111417,3.9956502490507444,38,35,15,1,16,2,6,1,0,1.5676199157084758,1,0.06301852474007591,0.1763,149.79255482459234
146,53384.34082655193,272,36,64,1500,1330.1732513573543,2.930611789272718,59.37861569810488,5,0.946208599107792,6.691737760330723,3.8858321588000457,31,18,16,12,11,3,13,5,0,0.6443329318206401,1,0.048749193058528054,0.0538,59.37861569810488
220,44129.06663162025,312,55,64,1500,1527.0475457104158,3.563106371563621,129.87105937807775,2,0.8481410973692118,6.936125782207786,4.374746186213169,33,29,13,4,9,1,0,2,0,1.2530679358766057,1,0.04974381338053625,0.1519,129.87105937807775
247,84545.38792919618,326,31,64,1500,311.0386064613691,3.104021983278394,150.11305482405524,4,0.7839870803477197,6.238510495400652,4.504113076573855,39,19,15,7,12,8,7,4,0,1.3528984267361521,1,0.01,0.216,150.11305482405524
323,432354.8438440353,1574,246,64,18811,5000.0,20.0,71.52589730136421,5,0.7214127904736369,6.76233127891344,5.774610598774713,119,162,97,418,116,74,421,5,108328265,0.6547770961012062,0,0.5331135962212603,0.2786,71.52589730136421
160,10000.0,64,42,64,1500,841.4280980252494,4.059969275613192,161.12641485117055,4,0.8348756749170418,6.909140929538124,3.876914281869057,41,48,17,0,21,2,10,0,0,1.315741047056875,1,0.05636659826039164,0.1651,161.12641485117055
159,45455.57322308353,305,30,64,1500,932.6681478282026,3.6991724292691766,220.22613458747088,3,0.8494291885551235,6.769500864306796,3.7410400370357904,39,25,13,3,16,8,0,4,0,1.502639276786578,1,0.03698482868264636,0.1506,220.22613458747088
227,77880.46141194196,336,50,64,1500,1135.5887058589406,2.3404859147972927,220.88836735267208,3,0.8360802902211111,6.188677920593574,3.723325911683721,39,39,18,0,8,1,1,4,0,0.9429568260943743,1,0.053521432304196204,0.1639,220.88836735267208
262,46531.68505144516,408,49,64,1500,1228.339830298044,1.7202206586675468,201.0477876738401,2,0.9655615687745982,6.7674355662978085,4.467146098633679,29,67,19,7,18,4,11,2,0,1.441489712414127,1,0.03951050679155789,0.0344,201.0477876738401
298,55498.91095728421,2054,294,64,42442,61037.318556603204,170.6056470824024,123.48493967391941,4,0.7510771597665973,7.752025858443865,4.191382752176841,128,58,10,197,235,7,87,88,0,1.0776954097842597,0,0.7382563760848826,0.2489,123.48493967391941
200,85435.33218326118,331,53,64,1500,1419.4836001440324,3.3906598523801423,100.89059163465221,2,0.8336262322026926,6.082680143541745,4.56655676673519,23,31,15,5,14,6,0,0,0,0.9508235635897482,1,0.01,0.1664,100.89059163465221
237,49087.50420178159,308,25,64,1500,1523.7592628418342,3.804747261479796,239.104039375798,5,0.9558734843616785,6.404299217381746,4.774738607229988,25,53,22,1,19,1,8,3,0,1.2126411256071266,1,0.060855806130883004,0.0441,239.104039375798
394,256831.41069803666,2383,88,64,1744,54135.41415435989,50.14102288493166,91.6429600992852,5,0.8396791527831539,7.366850673455733,4.940882139494767,297,122,10,312,264,41,123,51,0,1.0255289606590505,0,0.6293841453263354,0.1603,91.6429600992852
267,29551.568460946353,267,44,64,1500,777.9616247748561,2.743015506102895,206.98682900480793,2,0.8969515483866835,6.442442427949343,3.86642312735621,39,15,16,6,16,4,13,3,0,1.6802180065072196,1,0.06571495815151235,0.103,206.98682900480793
577,50000.0,244,100,64,26665,105561.87262325897,77.5559972875286,34.728623261619106,4,0.7040427131411459,7.044437150717505,3.5462165979614326,237,118,38,414,184,45,345,17,61575377,0.8747915039832606,0,0.6362326231285143,0.296,34.728623261619106
201,23962.546760959092,356,56,64,1500,356.393387709261,2.1309736534663184,163.8007939011657,3,0.8609169932886087,6.573708052098208,4.069092759528315,26,50,11,16,10,10,9,2,0,1.104689625851368,1,0.06979660472702003,0.1391,163.8007939011657
145,105713.04789759518,333,44,64,1500,100.0,2.011796259341758,303.733970504951,2,0.8897469509041261,6.738780908900283,4.497683041525764,29,15,18,2,28,8,0,1,0,1.0198905876034903,1,0.05141513396889147,0.1103,303.733970504951
161,52419.35556651064,369,28,64,1500,1675.6876357116514,1.268456003950303,151.2026348760027,4,0.781598513820199,6.412649308507663,4.577629118950741,51,32,15,0,29,8,7,2,0,1.5855943718532175,1,0.05604899970247413,0.2184,151.2026348760027
230,455177.23107741016,799,220,64,44674,121151.7861589902,80.54920389246959,49.50663200683381,3,0.9893979327234498,7.2454929540456865,5.1064318528981545,51,30,10,194,282,34,69,28,114219071,0.7430834596369849,0,0.39458159097232437,0.0106,49.50663200683381
273,487672.68382193864,761,246,64,30278,49677.07321821284,190.71278699015656,51.47730259846959,5,0.8433462714336979,7.139386010580523,4.645610658680367,168,142,148,173,156,33,428,139,0,1.0683258997941392,0,0.3,0.1567,51.47730259846959
235,75227.8956572546,268,57,64,1500,1140.9202041086323,3.01423404689634,145.6091380556186,4,0.9113181497495657,6.15357342813178,4.772281437357789,16,43,14,10,17,10,0,5,0,1.4469391249327563,1,0.058370387904758306,0.0887,145.6091380556186
228,75388.85369536058,495,39,64,1500,1445.3295976787324,2.1091678965840783,153.51416443322486,2,0.8631231980863565,6.583373441887728,3.8953123594107577,40,28,22,0,13,7,3,0,0,0.9534028786505389,1,0.01,0.1369,153.51416443322486
213,68600.57448702543,331,74,64,1500,1681.3954080773722,2.7287832186276364,171.4114919404983,3,0.99,6.69221112442535,4.733733832245236,41,25,15,0,8,10,2,2,0,1.3965599505593136,1,0.0636102986044124,0.01,171.4114919404983
385,713679.9773623953,481,50,64,20645,50259.75117477551,107.43836362269244,94.37420395706721,2,0.9669005820850217,7.198795427907692,4.9867419514181694,246,43,10,618,56,24,270,83,235490140,0.9230259160556634,0,0.4087786255877357,0.0331,94.37420395706721
219,39245.53329830324,366,55,64,1500,2428.8165877843767,1.1884086293672764,94.2844995280235,2,0.8750713640848112,6.329434793620729,3.829427368516389,42,52,19,0,18,5,1,2,0,0.9247147842549739,1,0.08565492019268667,0.1249,94.2844995280235
165,48465.84767431049,231,45,64,1500,1193.301582116823,2.9303443249774523,187.34331811997185,2,0.8906351858499678,6.77565084117598,4.20985369214228,34,48,15,4,17,6,5,0,0,1.1414881937984178,1,0.029236534313240508,0.1094,187.34331811997185
120,60820.87766523846,319,39,64,1500,1425.5135155802368,1.4498614157884706,120.81108552025447,3,0.9271281688344124,6.717461637078294,4.347532914910913,31,34,17,2,13,8,5,3,0,0.7972797624738137,1,0.04330270585357331,0.0729,120.81108552025447
132,54947.696091195336,358,41,64,1500,1265.708433339697,4.744335606551334,163.2348703304951,3,0.8750043791388753,6.63610697334791,4.274115539790529,26,19,11,3,9,5,4,1,0,0.5,1,0.08980134951054386,0.125,163.2348703304951
192,89949.94024459265,236,58,64,1500,952.681514494036,3.973859355191447,191.67408600465288,2,0.8155887748173913,6.73942312703684,3.8609374750162817,27,19,5,8,9,7,8,3,0,1.9240255868051719,1,0.0752853965765187,0.1844,191.67408600465288
114,36476.74002068088,386,34,64,1500,790.7931653035287,2.713136128672416,195.11004206428746,3,0.8260834328810934,6.445389617102654,4.316145970911198,62,45,6,3,19,8,4,6,0,0.7444474033542654,1,0.01,0.1739,195.11004206428746
252,25070.067227099797,353,48,64,1500,100.0,2.94754291476655,203.92068727488217,2,0.8647621033604771,6.519440422975718,4.353045297994863,27,35,17,2,9,4,6,1,0,1.3269202455768139,1,0.07370685994210112,0.1352,203.92068727488217
556,991229.4225540244,2159,241,64,31008,20422.89372861602,20.0,176.62402763307034,8,0.841295854615049,7.092040498055659,4.661472098327379,264,157,125,20,193,22,113,131,0,0.7049061127093462,0,0.6242156364265621,0.1587,176.62402763307034
137,49585.011040777754,326,57,64,1500,1103.3750628703506,2.9879343794046767,174.93088238490066,2,0.8716099080165959,6.579588798082196,3.344238121186433,48,37,15,5,2,8,0,5,0,1.0017773097144573,1,0.04180342361405651,0.1284,174.93088238490066
175,69501.11058708231,420,51,64,1500,1182.7249990729965,2.107073359773465,219.4600495274984,2,0.846596867168964,5.788263419686948,3.9642172781147558,34,42,18,2,35,7,1,1,0,0.9094641701935495,1,0.03514949825002548,0.1534,219.4600495274984
362,328348.981500497,1854,73,64,1500,87866.12043001721,20.0,165.3300302275981,4,0.99,6.911811975887215,5.601635406066659,104,83,199,59,115,14,535,5,0,0.5741346814534107,0,0.6198822651963569,0.01,165.3300302275981
166,66728.90848544765,509,44,64,1500,1736.2632418155454,2.8213499147879033,131.2327187582978,3,0.7818033670782645,6.136243948826748,3.9816393194944886,18,42,11,10,1,8,2,5,0,0.8746959791634774,1,0.03671348391793133,0.2182,131.2327187582978
219,60527.871037735786,233,30,64,1500,915.3633330712544,2.338214018036093,95.45416018993795,2,0.8913866050991403,6.153203806578544,3.709191769650984,28,31,14,0,15,0,8,0,0,0.8791450384706798,1,0.04539193695053245,0.1086,95.45416018993795
579,107066.69506785029,565,276,64,65000,113694.07400466313,87.95911123878395,110.56495404070934,5,0.8955166936042555,7.759009259009472,4.668508907437866,91,103,99,171,10,0,0,53,36467967,1.1472938700033284,0,0.536933632873393,0.1045,110.56495404070934
432,441631.0925373823,3015,156,64,41306,92099.85898252824,124.3572718175069,134.39400652580616,8,0.7047849329975427,6.891248313047714,4.819369216583027,121,150,122,381,145,40,505,83,17209579,0.8915771658280094,0,0.8010397186722694,0.2952,134.39400652580616
468,645853.6302874148,745,199,64,34125,5000.0,32.088963423698814,217.57222811936316,3,0.7660788436503714,7.289565095056369,5.420998667003969,199,265,142,236,98,30,357,74,84959788,0.4841271090351855,0,0.6400608063999174,0.2339,217.57222811936316
170,94270.28375707721,200,26,64,1500,1498.8536654357476,2.6143075471071864,171.10271764213206,3,0.9040992405668659,5.625565572838901,4.194140243706349,50,38,8,4,20,2,10,4,0,0.9919627315145101,1,0.040397741263238224,0.0959,171.10271764213206
